figure_id,source_id,owner,title,expected_period,detected_period,period_assessment,landing_page,exact_url,local_path,sha256,bytes,downloaded_at,source_last_modified,content_type,cache_status,verification_status
A.2,inegi_enoe_2020_q1,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2020-T1,2020-T1,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/2020trim1_csv.zip,data\raw\inegi_enoe_a2\2020trim1_csv.zip,8f24f571dee610e9ab147c7f2a01ac2770fef016cd13d8428160550b833b176b,27350239,2026-08-31T22:23:39+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2020_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2020-T4,2020-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_n_2020_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_n_2020_trim4_csv.zip,5d6ce8a6dcc2cace4a1e6e5cbaf9d9c61ad7bbbfa3217ecc9cd2184e2093f6f3,23007909,2026-08-31T22:23:42+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2021_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2021-T2,2021-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_n_2021_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_n_2021_trim2_csv.zip,a9bfb1f1291217714fd27a0dc5d30ee39064ad99f637867808d445294a25b96b,23887444,2026-08-31T22:23:42+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2021_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2021-T4,2021-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_n_2021_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_n_2021_trim4_csv.zip,1baabe0098ce5b1bdeeb4bba8eebe2d4b51eedae3745bc48dad1cd199b736a9b,27117836,2026-08-31T22:23:42+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2022_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2022-T2,2022-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_n_2022_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_n_2022_trim2_csv.zip,19e194fbdcc70549db19b718c6581ec2fadce883e9683369424bf758f76b705a,30537564,2026-08-31T22:23:43+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2022_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2022-T4,2022-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_n_2022_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_n_2022_trim4_csv.zip,1c22244fcd4a9f11625fa3cdb68d8c10f5143ba84c076b4e99a61ba822687e5d,29670618,2026-08-31T22:23:43+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2023_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2023-T2,2023-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2023_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_2023_trim2_csv.zip,e2035d3a3e3d0789ee10fac875c792c5833fc90f7e1ccb9345e0690dd8c40eb5,39500761,2026-08-31T22:23:39+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2023_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2023-T4,2023-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2023_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_2023_trim4_csv.zip,24f15e1ab8ad942b479b32f491b9e2d8b640ac3c8e79dbea02e74baa78ae9d2e,40681812,2026-08-31T22:23:40+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2024_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2024-T2,2024-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2024_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_2024_trim2_csv.zip,13922f8902f587939145e0302ec8e6e5fa9fb0df4207229f7447deaaab96e285,31773308,2026-08-31T22:23:40+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2024_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2024-T4,2024-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2024_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_2024_trim4_csv.zip,817f28d20a43fa4fed08195e62df58bf320b31c323a3049fe09b5194a1677305,43410469,2026-08-31T22:23:41+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2025_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2025-T2,2025-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2025_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_2025_trim2_csv.zip,291db61afcc472a0933d2bebf46720cfd024df8912dc899d541d8109bd406722,38752236,2026-09-09T20:24:43+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2025_q4,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2025-T4,2025-T4,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2025_trim4_csv.zip,data\raw\inegi_enoe_a2\enoe_2025_trim4_csv.zip,e675b41bde4fb3c183a0abd067738109c6aaf30ed314bc9fc548669fb8a1565d,43383478,2026-09-09T20:25:37+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
A.2,inegi_enoe_2026_q2,INEGI,"ENOE, población de 15 años y más, microdatos CSV",2026-T2,2026-T2,AL_DIA,https://www.inegi.org.mx/programas/enoe/15ymas/#microdatos,https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/enoe_2026_trim2_csv.zip,data\raw\inegi_enoe_a2\enoe_2026_trim2_csv.zip,020811fa989a3e4e3e0daae39b32df6bb055f3ca59653b76ecc454f9b231d91e,35213597,2026-09-09T20:26:26+00:00,,application/x-zip-compressed,REUTILIZADO,VERIFICADO
